Ticker,Description,"Change 1m, %","Change 5m, %","Change 15m, %","Change 1h, %","Change 4h, %",Change %,"Change 1W, %","Change 1M, %",3-Month Performance,6-Month Performance,YTD Performance,Yearly Performance,1-Year Beta,Volatility
ALJJ,"ALJ Regional Holdings, Inc.",0,0.80645161,0.80645161,0.80645161,0.80645161,-1.6,-1.6,-2.38095238,-26.34730539,-12.76595745,11.81818182,27.4611399,1.7589747,2.03252033
UPC,Universe Pharmaceuticals Inc,0.84388186,1.2282931,2.5751073,1.27118644,2.5751073,2.5751073,2.12802325,3.01724138,-20.59800664,,,,1.0426638,4.34782609
KRBP,"Kiromic BioPharma, Inc.",0,-1.76470588,-1.03703704,-0.29850746,-5.38243626,-3.72492837,-4,-2.60869565,-65.14522822,-71.54953429,-60.33057851,,1.4624596,11.41249503
BIOC,"Biocept, Inc.",-0.84507042,-0.28328612,-0.56497175,-1.12359551,-0.28328612,-3.2967033,-3.82513661,-2.76243094,-26.66666667,-37.03041145,-20.72072072,-11.33501259,2.2383134,4.89913545
BCDA,"BioCardia, Inc.",0,0.3236246,1.14192496,0.3236246,0,2.33333333,-5.82822086,4.06779661,-29.42528736,-17.02702703,-11.2716763,35.84070796,0.9293993,7.09459459
SEAC,"SeaChange International, Inc.",0.46511628,0,0,0.46511628,-0.07401925,0.94339623,3.88349515,0,-9.3220339,-8.54700855,-23.57142857,-1.83486239,1.2901275,5.82524272
UTME,UTime Limited,-0.16025641,-0.32,-0.32,-0.47923323,-0.00160511,-2.1875,-2.03442879,-6.8452381,-86.79324895,,,,6.36985,4.03877221
IDW,IDW Media Holdings,0,0,0,0,-0.99009901,0,5.82010582,10.49723757,-1.2345679,1.26582278,13.63636364,14.61318052,1.3206855,3.18471338
BKTI,BK Technologies Corporation,-1.28617363,-1.28617363,-1.6025641,-1.6025641,-2.22929936,-0.96774194,-3.76175549,-5.24691358,-6.11620795,-43.35793358,1.32013201,-4.0625,0.75695467,2.60586319
TATT,TAT Technologies Ltd.,-0.13774105,-0.13774105,-0.13774105,-0.13774105,-0.34193027,0.69444444,-0.17211704,-3.01003344,-2.02702703,8.61423221,28.03532009,46.09571788,0.46693957,2.09424084
SSKN,"Strata Skin Sciences, Inc.",-0.00666622,0,0,0.67114094,0.67114094,3.78006873,7.85714286,8.63309353,0.66666667,-13.71428571,0.66666667,0,1.4563645,4.82758621
RKDA,"Arcadia Biosciences, Inc.",0,0.30527693,-0.42858998,-0.86206897,0,1.76211454,0,-4.54545455,-23.50993377,-16.90647482,-8.69565217,-23.76237624,1.8570551,4.48430493
RMCF,"Rocky Mountain Chocolate Factory, Inc.",1.09622412,1.09622412,1.09622412,0,-2.15033481,1.2195122,1.2195122,4.66582598,27.49615975,41.63822526,104.9382716,166.02564103,2.2264113,7.30832839
TESS,TESSCO Technologies Incorporated,-0.86956522,-3.38983051,-2.56410256,-4.04040404,-7.31707317,-3.79106992,-3.38409475,-7.4554295,-24.57067371,-22.62872629,-8.49358974,-8.05152979,0.661569,10.35087719
LAIX,LAIX Inc.,0,-0.99009901,-2.91262136,-1.96078431,3.50895352,6.18556701,7.62800418,-12.71186441,-43.40659341,-65.66666667,-32.23684211,-49.50980392,2.6499348,10.9947644
SEED,Origin Agritech Limited,-0.11273957,-0.56116723,0.04516712,-1.44605117,3.56516657,4.09356725,1.13636364,-2.51916758,-19.38405797,-59.11805237,-41.40882159,9.47109471,1.3285053,13.90243902
TOPS,TOP Ships Inc.,0,0.39525692,0.72170672,0.39525692,1.47822613,0,-1.5503876,1.6,-31.72043011,-47.95081967,4.95867769,13.39285714,1.7739958,6.61157025
ALAC,Alberton Acquisition Corporation,0.17809439,0.17809439,0.17809439,0.17809439,-0.44247788,-0.08849558,-0.08849558,0.44483986,1.07430618,4.15129151,-1.05170903,5.21901212,0.4861503,0.62333037
BSQR,BSQUARE Corporation,0.2020202,-0.40160643,-0.99800399,-0.82380229,-1.13219582,-2.3715415,-3.515625,-7.4906367,-9.19117647,-41.74528302,62.5,65.77181208,4.5117073,6.38743455
SLRX,"Salarius Pharmaceuticals, Inc.",0,0.44843049,0.44843049,-0.44444444,2.62048745,1.81818182,-0.88495575,7.69230769,-2.60869565,-24.83221477,23.07692308,25.70145903,3.809117,9.61538462
NAVB,"Navidea Biopharmaceuticals, Inc.",0,0,0.00602446,0.00602446,0.59996364,0,-1.77514793,1.2195122,-13.54166667,-28.13852814,-22.79069767,-43.72881356,1.2636472,1.21212121
KSPN,Kaspien Holdings Inc.,-1.22850123,-1.22850123,-1.22850123,-1.22850123,5.29072813,4.09114448,1.7721519,-3.78171374,-16.21508962,-33.77265239,37.38892686,185.91749644,-0.15697695,8.44736842
MOSY,"MoSys, Inc.",0,0.43440487,0.43440487,-0.34482759,1.79999296,-0.17301038,-3.35008375,-6.33116883,-21.49659864,62.53521127,136.47540984,256.17283951,0.19407555,5.41516245
NUZE,"NuZee, Inc.",0,0.35842294,1.08303249,0,-1.75438596,-1.4084507,3.32103321,5.66436469,-14.89361702,-54.6191248,-73.58490566,-83.09178744,0.86995345,6.68163953
CNET,ZW Data Action Technologies Inc.,-0.40966238,0,-0.70422535,-1.32960112,-0.40966238,-2.08333333,-4.72972973,-4.08163265,-21.66666667,-50.17667845,4.44444444,-9.90415335,2.13698,4.63829787
MBOT,Microbot Medical Inc.,-0.49786629,-0.35612536,-0.35612536,-0.35612536,-0.34192905,-1.96078431,-4.63215259,-7.89473684,-7.65171504,-17.55005889,1.59651669,7.03363914,0.9917469,3.61794501
METX,Meten EdtechX Education Group Ltd.,0.07978723,0.07978723,-0.23860021,-0.02656748,-1.25951194,-3.80228137,-5.125,-43.51838071,-62.05,-83.05803571,-81.025,-95.42219542,1.4196552,9.5890411
WISA,"Summit Wireless Technologies, Inc.",-0.31055901,0.24984385,0,-0.31055901,0.53556328,-2.41691843,0,-3.58208955,-26.08695652,0,-8.75706215,68.22916667,1.575048,6.77074933
GRNQ,Greenpro Capital Corp.,0.91768251,1.4456836,1.47362622,0.73831009,-2.88651641,-6.43132221,-7.73417722,-23.85876946,-51.72847682,-65.4549763,-64.44390244,-29.23300971,2.399599,10.36111111
ESBK,Elmira Savings Bank NY (The),0,0,0,0,-0.07092199,5.70142536,3.14787701,-2.0847811,-0.70472163,-4.53929539,22.52067373,32.9245283,0.08550734,6.33006782
IMTE,Integrated Media Technology Limited,0.76775432,1.35135135,1.2087213,1.15606936,0.57471264,0.76775432,2.14007782,6.06060606,7.14285714,19.8630137,34.61538462,44.23076923,0.5173694,4.53648915
WINT,"Windtree Therapeutics, Inc.",0,0.27247956,0,0.27247956,-0.54054054,-4.6875,-6.15384615,-6.63265306,-25,-54.7029703,-64.32748538,-76.62835249,0.6952244,6.82690703
SCKT,"Socket Mobile, Inc.",0.58737151,-0.28966943,-0.43604651,-0.14577259,-0.43604651,-2.43553009,-3.26704545,-1.30434783,4.12844037,-22.43735763,186.13445378,427.90697674,-0.7735179,3.85185185
ANTE,AirNet Technology Inc.,-0.72463768,-1.7921147,-1.7921147,-1.7921147,-2.14285714,-3.18021201,-2.4911032,3.0075188,-12.17948718,-34.60620525,25.11415525,185.41666667,2.7417197,3.28467153
RSLS,"ReShape Lifesciences, Inc.",0.3257329,0.34534437,0.65359477,0.28653295,1.65016502,-3.4591195,-5.24691358,-11.2716763,-71.88644689,-72.56478999,-31.77777778,32.88317535,2.0418258,8.13559322
KTRA,"Kintara Therapeutics, Inc.",0.68027211,-0.19556275,0,-1.33333333,-0.67114094,0,-2.61437908,-1.97368421,-12.35294118,-20.32085561,16.40625,-0.66666667,0.77349645,4.79452055
WYY,WidePoint Corporation,0.37664783,0.37664783,0.41068535,0,-0.7430306,-1.84162063,-0.74487896,-2.9143898,-25.2454418,-50.51067781,-47.27992087,-9.24570066,1.8852975,3.02835174
CLRO,"ClearOne, Inc.",0,0,0.38910506,0.45946577,0.58479532,-3.73134328,-1.14942529,-0.76923077,-1.52671756,-28.33333333,13.65638767,12.17391304,1.5054901,5.92885375
WTT,"Wireless Telecom Group, Inc.",0.46082949,0.46082949,0.46082949,0,0.92592593,-3.11111111,-5.2173913,-3.53982301,22.47191011,30.53892216,23.16384181,66.41221374,1.2179531,4.62962963
SIF,"SIFCO Industries, Inc.",-1.8404908,-1.8404908,-1.95958284,0,0,-5.27390748,-5.39273154,0.12406948,-15.67398119,-22.99618321,-3.92857143,102.2556391,1.6144735,6.49125
ACOR,"Acorda Therapeutics, Inc.",0.45977011,1.62790698,1.04046243,0,2.34192037,4.07673861,-0.91324201,2.60047281,13.91076115,-19.48051948,4.81572719,57.55463588,0.5065225,9.75
CUEN,"Cuentas, Inc.",0.30674847,0.61538462,0.8387813,0.30674847,1.55279503,0,-1.2195122,2.53164557,21.80451128,-8.73239437,-61.31343284,-71.88720174,0.51525295,5.46623794
VIRI,"Virios Therapeutics, Inc.",0,0.34722222,1.40350877,1.04895105,1.04895105,0.34722222,1.76056338,14.22924901,-5.86319218,-6.16883117,-23.03595206,,2.9340093,11.05737367
NVOS,"Novo Integrated Sciences, Inc.",-2.44565217,-2.44565217,-2.44565217,0.27932961,1.9944315,-2.16216216,-7.65306122,-0.54945055,-24.89626556,-53.82653061,-56.9047619,-54.75,-4.574243,6.85714286
BGI,Birks Group Inc.,0.24103761,-0.75757576,-0.4823945,-0.75757576,-2.92701,-3.6900369,-2.54284754,-12.12121212,-32.90488432,-36.49635036,204.19934964,320.89985486,2.2494214,3.83141762
QUMU,Qumu Corporation,-0.36900369,-0.36532713,0,-0.36900369,-1.45985401,-3.0411449,-5.57491289,-7.50853242,-40.17660044,-65.16709512,-66.08260325,-50.99457505,1.3368007,5.26315789
KBNT,"Kubient, Inc.",0,0.2994012,0.90361446,0.6006006,-0.10734733,-2.89855072,-8.21917808,-5.63380282,-38.41911765,-50.14880952,-39.96415771,-16.66666667,2.57622,6.11620795
DWSN,Dawson Geophysical Company,-0.98039216,-1.94174757,-1.94174757,-0.49261084,-2.88461538,0.49751244,-2.88461538,4.66321244,-26.00732601,-33.7704918,-4.71698113,20.95808383,1.3971279,7.10659898
ACY,AeroCentury Corp.,2.23258914,1.25412541,3.27254122,1.64864292,3.64864865,4.38626318,7.00592541,-10.28638223,167.88830716,251.66093929,185.58139535,1282.88288288,2.4250817,7.71929825
CHNR,"China Natural Resources, Inc.",-0.39840637,-0.39840637,-0.39840637,-0.39840637,-0.79365079,-0.79365079,0,-2.34375,-21.875,-32.06521739,-9.42028986,10.61946903,2.2494955,1.61290323
ARDS,Aridis Pharmaceuticals Inc.,0,0,-0.51020408,-0.69260542,-0.51020408,-3.9408867,-6.02409639,-2.98507463,-42.98245614,-39.0625,-35.74958814,-45.83333333,1.2402191,6.71834625
AINC,Ashford Inc. (Holding Company),1.31492439,1.31492439,1.31492439,1.31492439,-2.53004428,-1.84713376,-5.40208717,-6.60606061,-36.55825443,94.32534678,79.6037296,116.43258427,1.2280025,9.69756739
PULM,"Pulmatrix, Inc.",0,0,0.01211974,-0.03634161,0.02424242,-1.04216579,-1.13690761,0.75618978,-19.00980392,-37.88721805,-30.57983193,-22.06603774,1.7531341,3.64589684
DTSS,Datasea Inc.,-0.77922078,-0.77922078,-0.25588804,-1.56668728,-0.20898642,0.51813472,-4.90196078,-5.82524272,-24.21875,-45.35211268,-3,-50.38363171,-1.9890668,3.68421053
CRKN,Crown Electrokinetics Corp.,-0.64516129,-0.3236246,-0.64516129,-0.64516129,0.30286254,-2.84810127,-2.22929936,-0.96774194,-23.82133995,-31.92904656,-21.28205128,,4.6270127,6.04026846
HSON,"Hudson Global, Inc.",0.38235294,0.38235294,0.20551967,0.20551967,0.20551967,0.76425632,3.25301205,-0.05830904,-5.09413068,22.16678546,63.23809524,77.15762274,0.22880267,0.82352941
REDU,RISE Education Cayman Ltd,-0.01233654,-0.01233654,-3.60371075,-3.51190476,-2.93413174,-4.78704681,-5.76007432,-8.58398107,-75.48338369,-85.78809107,-86.67487685,-85.05524862,0.5388806,8.62856437
CYTH,"Cyclo Therapeutics, Inc.",-0.55865922,-0.69735007,-0.8356546,-0.8356546,-0.14025245,-2.33516484,-2.60273973,-7.54226268,-21.43646409,-21.34955752,63.44827586,-58.17647059,0.6234121,4.55840456
HGSH,"China HGS Real Estate, Inc.",-0.55865922,-0.28011204,-0.55865922,-0.55865922,-1.11111111,-3.78378378,-3.26086957,-3.78378378,-20.88888889,1.71428571,0,76.23762376,2.2225544,5.11363636
NNVC,"NanoViricides, Inc.",1.27618219,1.02040816,1.02040816,1.08745597,1.00494822,0.50761421,-1.49253731,2.3255814,1.02040816,-21.89349112,37.97909408,-0.25188917,1.9100116,4.18848168
CHCI,"Comstock Holding Companies, Inc.",2.24107961,2.24299065,2.24107961,1.48423006,2.62664165,-1.44144144,-3.86643234,-8.68113523,-19.44035346,-4.53752182,72.55520505,126.97095436,1.1894474,6.52591171
CREG,China Recycling Energy Corporation,-0.73529412,-0.64616789,-1.60349854,-1.38787436,-2.5974026,-3.79213483,-4.86111111,-25.21834061,-29.67145791,-16.96969697,34.57760314,180.73770492,2.8166063,10.65727003
ASRT,"Assertio Holdings, Inc.",0,0.4950495,0,-0.49019608,-0.49019608,-3.77358491,-5.55555556,-4.6728972,-47.42268041,-72.8405581,-28.69127517,-65.45651585,1.9481047,6
UTSI,UTStarcom Holdings Corp,0.80645161,0.80645161,0.80645161,0.79832272,0.80645161,-0.79365079,-1.57480315,-2.34375,-13.79310345,-19.87179487,-9.42028986,1.62601626,1.6790602,4.87804878
PLIN,"China Xiangtai Food Co., Ltd.",-0.44843049,-0.89285714,-0.44843049,-0.89285714,-0.89285714,-2.63157895,-3.47826087,0,-35.46511628,0,16.35220126,51.02040816,0.6167388,5.61111111
HTGM,"HTG Molecular Diagnostics, Inc.",-0.49180328,0,-1.00786066,-1.00786066,-1.14167522,-4.85893417,-5.89147287,-10.73529412,42.48826291,5.19930676,26.7223382,27.69538235,1.2027888,5.93080725
RAND,Rand Capital Corporation,-2.57558791,-2.57558791,-2.57558791,-2.57558791,-2.57558791,-2.41330768,-2.41330768,-2.41330768,-6.70241287,6.961076,-1.12906067,60.51660517,-1.0722194,2.64367816
DXR,Daxor Corporation,-1.26766784,-1.26766784,-0.91755319,-0.8296362,-0.8296362,0.18034265,2.87037037,15.76534334,-15.76952237,-3.03633301,-11.12,-30.5625,-0.16915484,6.29047179
BDL,"Flanigan's Enterprises, Inc.",-1.37098424,-1.37098424,-1.37098424,-1.37098424,0.41666667,-0.7822149,-2.62626263,-3.21285141,-34.00894302,-8.98791541,21.96788348,50.625,0.28246284,3.38912134
NTWK,NETSOL Technologies Inc.,-1.24688279,-1.24688279,-1.24688279,1.53846154,-0.7518797,0.76335878,-5.93824228,-8.33333333,-19.01840491,-16.27906977,4.21052632,39.43661972,0.95416445,3.89896373
APWC,Asia Pacific Wire & Cable Corporation Limited,-0.12387736,0.33288741,0.33288741,0.33288741,2.05696203,1.09717868,1.73501577,-6.25,-24.82517483,-19.9751861,45.27027027,208.61244019,3.2694101,3.82636656
SINO,"Sino-Global Shipping America, Ltd.",-0.33783784,-0.67340067,-0.67340067,-1.00671141,-0.67340067,-6.91823899,-8.92307692,-4.51612903,-26.55086849,-55.95238095,43.68932039,78.31325301,0.1336734,7.79661017
FSI,Flexible Solutions International Inc.,0.27855153,0,0,0,0,-0.82872928,-1.64383562,0,2.27920228,-7.23514212,44.17670683,30.54545455,0.43351233,3.99702866
HVBC,"HV Bancorp, Inc.",1.77240685,1.77240685,1.77240685,-2.59277108,-2.59277108,-2.59277108,-4.79510127,-6.68513389,0.6072673,22.0531401,17.71694817,61.696,0.08705489,4.48136959
ABIO,"ARCA biopharma, Inc.",0,0.0330142,1,0.59760956,1,-1.62337662,-2.25806452,-1.94174757,-19.84126984,-26.45631068,-24.43890274,-32.06278027,0.9664236,5.11945392
CNSP,"CNS Pharmaceuticals, Inc.",-0.63694268,-1.88679245,-1.98542347,-1.98542347,-3.04536979,-0.625,-4.79041916,-6.47058824,-20.10050251,-34.29752066,-10.6741573,-22.43902439,3.91114,4.50938649
FWP,Forward Pharma A/S,-0.47625829,-0.63034171,-1.41065831,-2.17729393,-1.71875,-0.31496063,-19.87341772,-33.15733897,-15.26104418,-11.83844011,-9.95860656,1.93236715,1.4961089,8.45295056
APDN,"Applied DNA Sciences, Inc.",0,0.34482759,0,-0.17152659,0,-2.02020202,-2.67558528,-0.68259386,-9.62732919,-33.10344828,14.11764706,-27.70186335,0.6922443,4.02802102
TAOP,Taoping Inc.,-0.6779661,-0.6779661,0,-0.17035775,-1.67785235,-3.93442623,-6.08974359,-9.00621118,-44.40227704,-71.98852772,3.16901408,6.93430657,0.2771677,7.36842105
DTST,Data Storage Corporation,-0.62424328,-0.62893082,2.10016155,-4.65414498,2.76589863,16.54411765,16.33027523,53.88349515,18.61552853,-50.56144729,12.41134752,-2.16049383,1.425298,37.5711575
GURE,"Gulf Resources, Inc.",0.05324814,0.05324814,0.05324814,0.05324814,1.56756757,-0.62980769,0.82439024,-4.53117783,-43.78306339,-4.75115207,0.33495146,-17.48902196,0.76844054,2.45700246
EVK,"Ever-Glory International Group, Inc.",0.34364261,1.03107051,1.03806228,0.68965517,1.03806228,0,-3.31125828,-6.10932476,6.18181818,-5.19480519,-3.63036304,183.49514563,0.2818123,5.69395018
CNNB,"Cincinnati Bancorp, Inc.",2.25694444,2.25694444,2.25694444,2.25694444,2.25694444,1.27235213,1.55172414,0.58060109,6.70289855,25.31914894,23.22175732,52.1177686,0.23019117,2.25694444
GBS,GBS Inc.,0.53599884,0.57971014,0.57971014,0,0.28901734,3.57142857,1.75438596,7.40740741,14.09836066,-44.14125201,-52.97297297,,1.018044,10.76923077
GMVD,G Medical Innovations Holdings Ltd.,-0.92592593,-0.92592593,-0.92592593,-0.31055901,-2.43161094,-3.03030303,-2.14067278,-10.86350975,,,,,11.955877,6.4516129
AMST,Amesite Inc.,0,0.52083333,1.57894737,-0.51546392,0.66238982,-1.52284264,-3.48258706,-3.48258706,-12.21719457,-66.14310646,-60,,1.1926174,8.60215054
QLGN,"Qualigen Therapeutics, Inc.",-0.34129693,-0.68027211,-0.68027211,-0.68027211,-0.34129693,-0.67567568,-5.16129032,-6.36942675,-31.14754098,-53.9184953,-51.1627907,-65.57377049,1.4503291,5.58041958
EZGO,EZGO Technologies Ltd.,-0.31347962,-0.31347962,-0.15698587,-1.30047488,-0.625,-4.5045045,-1.24223602,-0.93457944,-23.74100719,-51.81818182,,,2.1955304,7.07395498
PMD,Psychemedics Corporation,0.65703022,0.65703022,-1.03359173,-1.03359173,-1.79487179,-5.65110565,-2.29007634,-6.22710623,2.81124498,8.32157969,50.88408644,63.75266525,0.7390777,9.17259552
QK,Q&K International Group Limited,-0.68027211,0,-0.57205121,-1.11067612,0,-9.33856915,-12.96972553,-4.18882116,-59.18232044,-73.13454545,-72.53531599,-91.59499431,1.5476575,13.18055556
CRTD,Creatd Inc.,0,0,0,-0.48,-1.26984127,-5.47112462,-7.98816568,3.66666667,-26.30331754,-29.79683973,-25.24038462,-59.87096774,2.2022722,10
SNGX,"Soligenix, Inc.",0.13415102,0.47110855,0,-0.47619048,-2.3364486,-3.66972477,-4.54545455,0,-10.25641026,-35.97560976,-17.96875,-44.73684211,1.5668151,5.82524272
TC,TuanChe Limited,0,0,0,0,0,-5.06184673,6.66119686,2.77187608,-39.71014493,-44.38502674,-37.91044776,-53.98230088,1.4422462,12.93532338
PT,Pintec Technology Holdings Limited,2.3054755,1.96808511,0.89473684,-0.06255865,0.88411746,-0.11472674,-2.24558538,-1.75420599,-1.72396101,-26.89312977,-2.2655373,24.34432615,2.193739,6.06060606
JCTCF,Jewett-Cameron Trading Company,0,-0.08417508,-0.08417508,0.16877637,0.08431703,-2.06270627,5.36313444,11.99169733,19.5367573,12.49905224,35.00909918,58.47797063,1.000618,5.49404638
SONM,"Sonim Technologies, Inc.",0.39256198,-0.45072731,-0.20538098,-2.6252505,-5.11600296,-3.76237624,7.52212389,10.45454545,-25.89204026,-52.35294118,-32.87292818,-44.92293744,2.264387,13.34710744
PATI,"Patriot Transportation Holding, Inc.",-0.18118926,-0.18118926,-0.18118926,-0.18118926,-0.18118926,-1.02971558,-5.53390491,-1.14192496,9.43566591,15.98086124,38.04100228,32.25088385,-0.17826973,1.04042904
ITP,"IT Tech Packaging, Inc.",-0.21629416,-0.21629416,0.27774423,-0.24146755,-0.66985646,-2.09856166,-5.05373885,-3.3969288,-21.66037736,-40.39621016,-25.39083558,-2.53521127,-0.01672748,6.5773447
HCDI,"Harbor Custom Development, Inc.",0.00362332,0,0.36363636,0.36363636,-0.41493776,-5.00863558,-6.14334471,-2.4822695,-18.39762611,-13.79310345,-36.9266055,-54.3946932,1.5529991,8.02238806
TAYD,"Taylor Devices, Inc.",3.34801762,3.34801762,3.34801762,3.34801762,3.34801762,0.25641026,-0.17021277,-2.89735099,-1.56423081,4.91949911,12.03438395,13.22393822,0.45879942,3.34801762
MEDS,"TRxADE HEALTH, Inc.",-0.59405941,0.4,0.32976916,0.01992429,-0.79051383,-2.15264188,-4.39770554,-7.06319703,22.54901961,-19.35483871,-5.48204159,-14.96598639,2.875842,5.95358224
CPIX,Cumberland Pharmaceuticals Inc.,1.83823529,0.72727273,-1.07142857,-1.07142857,-2.63620387,-1.44404332,-2.84697509,-5.20833333,-16,-14.4200627,-7.45762712,-16.51376147,0.23453654,9.25925926
EAST,"Eastside Distilling, Inc.",0,1.00675586,1.66666667,0.09188763,-0.32679739,2.00668896,1.32890365,3.04054054,-0.32679739,63.97849462,138.28125,156.30252101,1.9301102,4.79452055
TOMZ,"TOMI Environmental Solutions, Inc.",0.83682008,1.5977404,2.55319149,3.21199143,1.00586756,0.83682008,14.21800948,39.30635838,-17.18213058,-41.92771084,-47.26477024,-53.51080247,0.6941532,6.92640693
CSPI,CSP Inc.,1.09836066,1.09836066,1.09836066,1.09836066,2.21546961,-0.68603453,0.54782013,-0.31788793,-14.34722222,15.77596996,19.67011643,-0.54936785,0.6541687,3.88888889
IFMK,iFresh Inc.,-0.9009009,-0.9009009,-0.9009009,-1.78571429,-2.65486726,-1.7699115,-1.7699115,-5.12820513,-20.71428571,-26.49006623,41.76245211,26.13636364,0.29218274,4.6
SQFT,"Presidio Property Trust, Inc.",-1.04166667,-1.2987013,-1.04166667,-2.06185567,-0.8816318,-1.28865979,-1.79487179,-8.59188544,-12.95454545,6.09418283,-9.66981132,,0.50305974,3.16622691
SNPX,"Synaptogenix, Inc.",0.91047041,0.91047041,0.60514372,0.15060241,1.44927536,-1.77252585,-1.33531157,-3.62318841,-6.07344633,-24.7703516,10.83333333,,3.3580577,3.83435583
BHTG,"BioHiTech Global, Inc.",0.09099181,0.35087719,-0.34843206,-0.68754775,-0.5839822,-8.44155844,-5.36912752,0.71428571,-7.23684211,-16.56804734,25.89285714,11.02362205,1.9765397,10
LEDS,SemiLEDS Corporation,-0.29554453,0,-0.66666667,-1.7042331,-1.86715843,-4.16221985,-3.54457573,-10.46859422,-55.54455446,90.6581741,150.83798883,217.31448763,2.452394,7.22226611
ZCMD,Zhongchao Inc.,1.53232839,1.70337555,1.24223602,1.7859373,5.16129032,-4.76190476,-5.32544379,-6.43274854,-12.56830601,-7.51445087,-5.88235294,-8.57142857,1.517823,11.25827815
JP,Jupai Holdings Limited,0.65756617,0.65756617,0.65756617,0.65756617,0.65756617,-7.8125,-12.56668643,-13.23529412,-28.91566265,-50.21097046,-35.46269963,-27.60736196,2.1305718,11.30434783
LTBR,Lightbridge Corporation,-0.66445183,-0.66445183,-0.8291874,-0.33333333,-0.66445183,-3.15024233,-3.77207063,-4.53821656,-10.6557377,-12.48175182,41.72576832,47.66009852,1.7804419,5.04201681
CYRN,CYREN Ltd.,0,0,-0.0379867,-0.1138736,2.31337481,-2.62313644,-4.3381535,-5.28634361,-30.69173942,-41.94419442,-49.90291262,-48.4,1.4457248,9.76027944
